titledescriptiondatelink
Mince 55: Mouse on the Bonnet&lt;p&gt;Another trip to the British Manager’s Club, a Sunderland Tourist Board anthem, Dom Littlewood’s highly acclaimed ‘Who’s The Prick?’ game, Acker Bilk, a two-stroke ambulance, Peter Beardsley, a Scottish tale and more of the usual stuff…&lt;/p&gt;Wed, 10 Apr 2019 21:08:11 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019641/4d3eb350cf0c4458a064bec41b0f2cc1/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=q3EZAflTBkcj3V83X5KRRjq4HYnvBGCIseF54aDqYKA%3D&token-time=1748390400
Mince 56: World King Fighter&lt;p&gt;An update from Peter, an interview with Barry, another trip to South Africa, a couple of songs, Acker Bilk’s hat, an international EPL trip and some other stuff…&lt;/p&gt;Wed, 10 Apr 2019 21:10:01 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019730/bd934bb43ec2447a984447a534e6832a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=qPkEHc785g4W4MWz3SKXaBzxkxk8iDp7yc_q3FhUXRU%3D&token-time=1748390400
Mince 57: Ping Ping!&lt;p&gt;We meet Mick McCarthy, receive a new message from Peter Beardsley, wonder about Squeeze and their junction, hear from Harry Kane, endure Andy’s catchphrase comedy, return to the world of Mark Lawrenson and enjoy another song about Sunderland… as well as some other stuff&lt;/p&gt;Wed, 10 Apr 2019 21:12:24 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019776/eb6232dd45824dce8be8357798514f9b/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=1WkPiAp35SopFaGkhfGzpeoyU-HM7rG-CgGxbov9gw8%3D&token-time=1748390400
Mince 58: Honk The Conch&lt;p&gt;Mick McCarthy joins us again, Bob gets beaten up off a child in Leeds, Barry Homeowner pops in, there’s an update from Peter Beardsley, some pie availability chat and Dom Littlewood is back with an expanded Who’s The Prick…&lt;/p&gt;Wed, 10 Apr 2019 21:16:04 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019842/65c51458e74b4637828aac4b8c4e821b/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=OqDRO7lRLn4vJvbXiSFQvOAcRA5_FXgS5L1VwKH2bvY%3D&token-time=1748390400
Mince 59: The History of Whistles&lt;p&gt;Whistles, Steve Wright’s boot, Beardsley, eggs, BT, TV chat and Adam Lilliana visits South Africa.&lt;/p&gt;Wed, 10 Apr 2019 21:17:53 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019882/594b3ae8cb3a4e3faf62a6373a66d691/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=dGCIEmQcofT_hSajgUhFxvFo5qMc1H7UPd1--ZwB8hc%3D&token-time=1748390400
Mince 60: I Don't Want A Cot&lt;p&gt;A Manchester gang showdown, some hot pudding chat, Andy’s encounter with a bearded man at a petrol station, and Mick McCarthy joins us with a song…&lt;/p&gt;Wed, 10 Apr 2019 21:20:08 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019939/2f1fbc21ccb3457fb820b3c3a74e14bb/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=4S3qasahlpZbdlNYwAsPvP-BU4NOxGA2fbQ3ZtCxl3Y%3D&token-time=1748390400
Mince 61: No Jukebox!&lt;p&gt;Some insight into the pumice stone, an update from Peter Beardsley, a report from England’s training camp, more Fake Or Legit, what happens when you touch an electric bear, and loads more…&lt;/p&gt;Wed, 10 Apr 2019 21:22:02 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26019986/b267c5142fc941daa0e38c981b5e7481/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=hmYJ_SL4sAslpMV9ga4TcoozrJmZXQqUV7-KY4d2rZQ%3D&token-time=1748390400
Mince 62: Specific Beef&lt;p&gt;Ruminations on carvery portions and hair transplants, some observational comedy from Mick McCarthy, more revelations from England’s World Cup camp and a return to management for Steve McClaren…&lt;/p&gt;Wed, 10 Apr 2019 21:24:44 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020040/610c8f551f0d4ddd8d001f603dc647e8/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=OPace-RSe4NLhwwCjG9d_Z98SUiDtn2OSPLQhYkwrKY%3D&token-time=1748390400
Mince 63: Nut Quiz&lt;p&gt;Mark Lawrenson reports from Russia, Peter Beardsley provides a life update, there’s drama from the England World Cup camp and Andy sings about artisan bread. Oh, and there’s a nut quiz, obviously.&lt;/p&gt;Wed, 10 Apr 2019 21:26:11 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020096/3d601748ef3949d885bfb3a82c577dae/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=oyDdcMpbaFfar-WBftmbVNLhTaipIBO_CF4Won1FHbE%3D&token-time=1748390400
Mince 64: Briefcase Droppings&lt;p&gt;Bob’s vacuuming heartache, a look back at happier times for the England squad, Mark Lawrenson reports from Russia, and we hear from Peter Beardsley and Dominic Littlewood as well as some other stuff and that.&lt;/p&gt;Wed, 10 Apr 2019 21:27:57 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020124/bd7715094cf141269adf9774f80c626a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=xsI7l7zmpWvZWCQeHZqk0Ljc_TYr3iKytDSHgv5k2fE%3D&token-time=1748390400
Mince 65: Like A Chicken Wing&lt;p&gt;Including a revolutionary, world-changing pan-based business idea, Corbyn raining on Andy’s multi-wash and Peter Beardsley, the Alderman and a psychotic South African chef all convening at the same function.&lt;/p&gt;Wed, 10 Apr 2019 21:29:50 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020181/3808fa051ae343559abf6ef88132c8fc/eyJhIjoxLCJwIjoxfQ%3D%3D/2.mp3?token-hash=TOQ_D6HGHcyIokDTvuUa65QIzyUPGd126oP532bmDE8%3D&token-time=1748390400
Mince 66: Catering Bacon&lt;p&gt;It’s a welcome return for the landlord AND Barry Homeowner, Mick McCarthy brings his dog in, we find out what’s inside the drawer, Andy tries to find out more about the showbiz centre while Bob teaches him some Beardsley…&lt;/p&gt;Wed, 10 Apr 2019 21:32:25 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020226/4eb070a1b56f43d8b4121ff8c8d927e5/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=0XX4NPuiJlu-WBrzzQ61LyjGmeQvX8-85KIRDjvTW7Q%3D&token-time=1748390400
Mince 67: Garden Centre Special&lt;p&gt;Due to overwhelming demand, it’s the GARDEN CENTRE SPECIAL, with horticultural retail input from Mince regulars – and Bob bravely recalls a chilling encounter in Homebase…&lt;/p&gt;Wed, 10 Apr 2019 21:36:20 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020310/b58ac39ab467460eb9cceba408426655/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=AyJ8TS_Y1fDx5HZHL2ulT8GebqwBy5mvtrKexDJrE0Y%3D&token-time=1748390400
Mince 68: Fun and Laughter&lt;p&gt;Steve McClaren’s QPR destroy and exit takes shape, Debbie Ali’s new eye thing is explained, a guru drops in, there’s a Barry Homeowner update and some more Fake or Legit…&lt;/p&gt;Wed, 10 Apr 2019 21:37:52 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020357/70a66bf35bd847a9bd80dd6f7b69c6cd/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=4gLsFiV-fX1apMIEJmvlt7pDdVQJ22f3h6kSzHlj2q0%3D&token-time=1748390400
Mince 69: Six More Fish&lt;p&gt;Jordan Henderson gives us a song, the guru drops in again, we enjoy a bread quiz and Peter Beardsley meets Nick Knowles.&lt;/p&gt;Wed, 10 Apr 2019 21:39:20 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020391/cf640586fd50431cbabe3be0b41cfd97/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=ZG-0eRFuvftpDOOq2QIfuAs2FvUGYHdeq5rT39mDPI0%3D&token-time=1748390400
Reheated Mince Vol. 1&lt;p&gt;While Bob’s away fishing, we thought we’d put out a compilation of some of our favourite bits from the earliest episodes of the podcast. This one includes jambon, Susanna Hoffs, the reverse toilet and a brief mention of a now-much-loved character…&lt;/p&gt;Wed, 10 Apr 2019 21:41:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020431/255f5f22d2ed4a1b846e25dc4fc9c820/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=j51QzGExC4XEfNqRjKVXg6FVxLYELXr3GklNN6WP510%3D&token-time=1748390400
Reheated Mince Vol. 2&lt;p&gt;Some nice bits from episodes 16-25, including Steve’s mercy dash with Casper, Mark’s short-lived pest control career, and an encounter with Corbyn that ends in heartache for Bob…&lt;/p&gt;Wed, 10 Apr 2019 21:42:56 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020469/31f115a8c63b4245bae24c73f603a6f1/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=EdoRA-lt_E-zCWeu4ZNpF1RoqKhLqsfHxAPegi2e3hg%3D&token-time=1748390400
Reheated Mince Vol. 3&lt;p&gt;Bob’s still off fishing so here’s some nice bits from episodes 26-35… including Lawro, McClaren, Secret Soccer Superstar, the Alderman, a Scottish tale and more…&lt;/p&gt;Wed, 10 Apr 2019 21:45:05 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020521/fbd220d2638a43d8a4447e864ecf50b4/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=CYBupU4v5vHQEOfARxph2RVyVyhTPy7hTlhmpbBrH10%3D&token-time=1748390400
Reheated Mince Vol. 4&lt;p&gt;As Bob recovers from a mild riverbank pratfall, here’s yet another selection of some of our favourite bits from the past. D’yer remember, etc etc etc…&lt;/p&gt;Wed, 10 Apr 2019 21:46:52 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020560/324bfd299adb4e8cb692e849cd100e12/eyJhIjoxLCJwIjoxfQ%3D%3D/2.mp3?token-hash=GWPlYGPfcMIT-pRYXN60AU5F_8zkI_RYufsIfhBzbjo%3D&token-time=1748390400
Reheated Mince Vol. 5&lt;p&gt;Some nice stuff from the middle of 2017. The White Harts go on holiday, there’s some number awareness, the Barry/Landlord split, a bit of Vince, a bit of Morrissey, South Africa and a poignant duet…&lt;/p&gt;Wed, 10 Apr 2019 21:48:35 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020598/86fc0a22f7cf4ea6a19479d80f2c08f2/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=2e1KTiR9UbeBPQFVhx9S3YFRcYGW18X6cbKQuGguvr8%3D&token-time=1748390400
Mince 70: Warhammer&lt;p&gt;Roy Hodgson pops in for a chat, there’s a fish quiz, updates from Beardsley, the guru and Homeowner, a Scottish song and lots more…&lt;/p&gt;Wed, 10 Apr 2019 21:50:50 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020639/c4fa01a990db42d5b414e5b9f48b23e9/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=tJhmlypo7llBi0M1V6FgmeZ8sWbx3DFJsqqKZe3AfLY%3D&token-time=1748390400
Mince 71: Otter Otter Otter Otter!&lt;p&gt;The British Managers’ Lunch Club Christmas meeting, more Warhammer chat from Roy, a message from Harry Kane, plus The Guru and a Beardsley update…&lt;/p&gt;Wed, 10 Apr 2019 21:52:22 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020685/c783b2ca4d884b69ae333379b3ab8f9f/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=kkGq8bQ0Q2Xpi_pwrHXbYar5L36z0Yvhmps73P0P0KA%3D&token-time=1748390400
Mince 72: Christmas Mince&lt;p&gt;Merry Christmas from Bob and Andy… and also Beardsley, Corbyn, Homeowner, Hodgson, Littlewood, British Gas and everyone else!&lt;/p&gt;Wed, 10 Apr 2019 21:54:26 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020715/cc51a2d5947446ec94de42507c33e333/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=RYjoINjsaOkYNLv3sq1ZEEqE79IrP46WLWcVKG0m2gw%3D&token-time=1748390400
Mince 73: Bob's Ray Gun&lt;p&gt;Buttresses, bikes, Beardsley, visits from Roy and Mick, and Bob’s favourite Christmas present…&lt;/p&gt;Wed, 10 Apr 2019 21:55:55 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020764/14e85293eba54e02ad07b036e6a1ebc5/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=KRYgC01mwCTj6EZI2kOjSym9sDjv361VeaMTwZ6WIk0%3D&token-time=1748390400
Mince 74: Adrian Lewis Meat Feast&lt;p&gt;Another one-off quiz from Bob, bath levels, Jordan Henderson returns with a song, Roy pops in, and there’s more from the White Harts, Dom and Joe Swash…&lt;/p&gt;Wed, 10 Apr 2019 21:57:39 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020796/f18892966aa34d44858d1f6073da7ddc/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=WJDFvf6NabfQZRkzp6huDd2xymp6VWSme6e8oJM6A_U%3D&token-time=1748390400
Mince 75: Living With A Bananrama&lt;p&gt;Mark visits Peter, Roy sends in a stick, Adrian goes to a meat festival, and there’s visits from Barry and the Guru…&lt;/p&gt;Wed, 10 Apr 2019 21:59:20 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020832/ed1eb6eba48c43f295728864872cab2a/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=l9YynWrODG8otT8zPKmvGw6jkbGg5e6wy2_wDVIqNUc%3D&token-time=1748390400
Mince 76: Anti-Tremor Honk&lt;p&gt;Bob brings his honker along, Adrian takes a friend to the Slaughterhouse, Barry signs up to Linkedin, there’s a Scottish tale and visit from Roy…&lt;/p&gt;Wed, 10 Apr 2019 22:01:01 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020878/efaa8a7f45a64ad0bd3f2a53c7c6627d/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=37B2AhNrMlkYMfbd-v2TGs5pQpYZ2Ls9ysnP1Y7MeMQ%3D&token-time=1748390400
Mince 77: Doctor YouNeedSomeSeeds&lt;p&gt;We meet the Slaughter restaurant chef, Bob goes to Majorca, there’s updates from Roy and Peter and an old friend returns…&lt;/p&gt;Wed, 10 Apr 2019 22:03:43 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020922/1f605152e0704a0d9ddbbc3afd927f8f/eyJhIjoxLCJwIjoxfQ%3D%3D/2.mp3?token-hash=udaAJ23qZRIBiT_pVt86kEOQWYXwiTqOhg0ghCIdwDM%3D&token-time=1748390400
Mince 78: Princess The Mouse&lt;p&gt;An all-inclusive holiday probe, another visit to Slaughter’s and the story of how Peter and his wife first met…&lt;/p&gt;Wed, 10 Apr 2019 22:06:54 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26020993/d5f4f2945764493eb9dc18ebb42bc0d6/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=68jGiJ1E8sSHa2gqickHGk8lfgDLFrkRbaGuuuu0TQs%3D&token-time=1748390400
Mince 79: Another Destroy and Exit&lt;p&gt;Steve says goodbye to QPR, Bob does another stupid quiz, Paul Scholes buys a house and we meet England’s Senior Six…&lt;/p&gt;Wed, 10 Apr 2019 22:09:54 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26021049/cad1917b80bd473a883cfb996e6dd610/eyJhIjoxLCJwIjoxfQ%3D%3D/2.mp3?token-hash=idvXmqp49OdLwXoLYhevfhi7__ReojgZ6f0SXQahHGo%3D&token-time=1748390400
Mince 80: Mrs Beardsley’s Sister&lt;p&gt;Peter takes his wife out, Bananarama do egg-rolling, Roy takes on Susanna Reid, Bob visits Slaughter’s and we get an update from Barry…&lt;/p&gt;Tue, 16 Apr 2019 12:37:09 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26143245/fd3b7fa8187e49ef87c1592ec2427ec5/eyJhIjoxLCJwIjoxfQ%3D%3D/3.mp3?token-hash=FWl2UWmRAJNJFw7amRl6u00WNitXuT2OisVnurXH1F0%3D&token-time=1748390400
The Beardsley Collection Vol. 1&lt;p&gt;A compilation of Peter Beardsley submissions from episodes 50 to 63. Dog dirt.&lt;/p&gt;Thu, 18 Apr 2019 15:37:29 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26194229/d79ae6e301844e71b73ea9b6f6880ac7/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=DfXnKdL5AIjvEDuWFwZI0oPK1_yCripM5ZzE68mfohs%3D&token-time=1748390400
Parsnips 1: Loft Dogs&lt;p&gt;Beardsley, Lawrenson and others launch this new series of bonus Athletico Parsnips episodes – listeners’ queries are handled, there’s a vegetable quiz and even a Scottish tale. Click!  &lt;/p&gt;Tue, 23 Apr 2019 14:24:55 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26305008/52576c1f88654e0bbf127eb88e7ef7e6/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=uXmDrZUkVKR_feL8z9BiZMQMEhXipH4q7YGGekvtWMg%3D&token-time=1748390400
Mince 81: Return To The Laughter Emporium&lt;p&gt;Ian Holloway confronts Steve, Roy reveals his other obsession, there’s an electrical retail quiz, some train poetry and we explore Sean Dyche’s home.&lt;/p&gt;Fri, 26 Apr 2019 10:56:44 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26374051/6ab426fbb16b454dba2eae3c44399a00/eyJhIjoxLCJwIjoxfQ%3D%3D/2.mp3?token-hash=EX_H-5GNjBjTO5FtLyRpfmyiVIJrLtswcfAIrWasF7I%3D&token-time=1748390400
Mince 82: Night Blight&lt;p&gt;Jordan Henderson’s home explored, Jez in the gym, Peter has a good stare, the White Harts’ half time team-talk and the British Managers Lunch Club's end-of-season awards….&lt;/p&gt;Fri, 10 May 2019 13:20:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26755901/73fd111935f54320a73057b71e447c64/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=dqZ2r9nKmtDK9fQGl-AI7bgq_VhgLbWofzwXW3ycLZs%3D&token-time=1748390400
Parsnips 2: Jumper Factory Day Trip&lt;p&gt;Bin chat, mission statements, meat questions, Dyche’s summer message, motoring, Barry’s audio blog, Secret Soccer holiday talk, and some ding dong…&lt;/p&gt;Mon, 20 May 2019 14:21:21 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/26996758/c1d95d94aa7c418ba46fa31064572db0/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=l7LiLE0w5GFTHdjIuQfPyJvwXimBIL2DZKnBSsBP4zU%3D&token-time=1748390400
Mince 83: Hats Off To Marvin Pipkin!&lt;p&gt;Bob’s ray gun repair update, a trip to Slaughter’s, visits from Roy and Mick, a song from Steve, and the introduction of ‘Crime Files’… &lt;/p&gt;Tue, 28 May 2019 15:49:13 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27191010/1521bfff6a364d23b9213241ca191029/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=QZcXe2xPm-myFy1K-UqLMu-KdW-nzYJgWORSswpsJL8%3D&token-time=1748390400
The South Africa Collection Vol. 1&lt;p&gt;A compilation of Bob’s South Africa stories from episode 38 to 56…&lt;/p&gt;Fri, 31 May 2019 16:26:56 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27273919/4e393eeff64b4e9db70369845fab339e/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=5xhDa4XkUU_hii-IXOHCpE53TLb5V3npVTxtSgUOocY%3D&token-time=1748390400
Mince 84: Private Dining Areas&lt;p&gt;All-new Crime Files, a trip to Slaughters, a pet quiz, an old friend returns, and lots lots more…  &lt;/p&gt;Fri, 14 Jun 2019 16:02:17 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27628833/f4c2cbf3545b4b288a6b3fac41bb8665/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=-XwANWcxUhwZdOj4x90CIZ96NRPrFiTBJcApXu0y1Ww%3D&token-time=1748390400
Parsnips 3: Reasonable For Teesside?&lt;p&gt;Beardsley shares some parsnip recipes, there’s updates from Homeowner and Dyche, Dom Littlewood launches a new game show, Bob has a nightmare trip to Leeds and there’s a new celebrity visitor to the meat restaurant…&lt;/p&gt;Fri, 21 Jun 2019 14:19:04 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27797299/39816c00281c44649f5add96ea7719b6/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=m0ELchpoqf3qnJ-FP9T4Qgypf0gUus53QBi4Xumxu0E%3D&token-time=1748390400
The Alderman Collection Vol. 1&lt;p&gt;A lip-smacking compilation of Alderman stories from the early years of Athletico Mince.&lt;/p&gt;Wed, 26 Jun 2019 16:04:44 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27920771/d5e9e6006fcf43ceb69ee2625e5a0f94/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=w3hxmD57xIC5dZ4Oic_E1-BotLS8h0PMd5QFbz3lYD0%3D&token-time=1748390400
Mince 85: Excellent Humour&lt;p&gt;Peter makes a hospital visit, Mark invites Steve round, we discuss biscuit etiquette, Roy launches a new game, Dyche motivates, and there’s new Crime Files…  &lt;/p&gt;Fri, 28 Jun 2019 09:01:00 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/27954122/612c79ac730c49f68c30edbb6a6d3f51/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=PzfgszUkH2SFTgFOypsbuNBRv3x2zbXMFRmkNjpRDFs%3D&token-time=1748390400
The Scottish Collection Vol. 1&lt;p&gt;Here's over an hour of Bob's beautiful, tender, and death-filled Scottish tales for you...&lt;/p&gt;Tue, 09 Jul 2019 09:00:01 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/28234146/8b67fb1340364116bef5f163692011f7/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=CC66uOm7r9Lmr3YSzKFlriJLx7j4PRAUkZBLoAIieaE%3D&token-time=1748390400
Mince 86: Bras For Men&lt;p&gt;The British Managers’ Lunch Club have another meeting, Andy loses his finger cymbals, Sean Dyche motivates us all further, Roy pleads for cash, and the main men from the EPL are on holiday together…&lt;/p&gt;Tue, 16 Jul 2019 11:28:14 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/28416727/d39c6834f46841369f50064ba403265c/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=7tswEtJwg0bPmSzmFd8Xup9oXViWxK7E0WciWnb2Vvc%3D&token-time=1748390400
Mince 87: Sunderland Smorgasbord&lt;p&gt;Steve and Casper enjoy a day out, Roy pops in, and Martin visits another footballer. Plus ants, buffets, a new Crime File and more… &lt;/p&gt;Mon, 29 Jul 2019 12:59:45 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/28734884/9cc5e681665446a186fd2f7b5c4e99be/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=q5Hug3j-YusbWMtnUQCzhUnJ492anR-aZhXKkZkM_a4%3D&token-time=1748390400
Parsnips 4: Faster Than A Bear&lt;p&gt;We answer some of your questions and offer advice, Mike Ashley meets Steve Bruce, there’s a trip to Slaughters, Dom mulls over Teesside, Lawro reads the top ten and Martin visits another celeb home…&lt;/p&gt;Wed, 31 Jul 2019 11:44:40 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/28792737/499bf2d518e443d1937d2ca6cf76705e/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=_V9LXf4nYVPqGqf1B7AMz_fp-M7wcSjX1FEWn_WB3Tg%3D&token-time=1748390400
Mince 88: The Gas Man Cometh&lt;p&gt;A brand new Crime File, a message from Peter, a meat quiz, Lawro’s top ten, an update from Barry, the return of a very nasty character, and lots more.&lt;/p&gt;Fri, 09 Aug 2019 12:01:21 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/29035947/a513a141b3a24c89901fa5cad8addfc3/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=XlXRdgPEVUoSpMsvtrxFUBINQJ35IxRzbQdQbUioSL4%3D&token-time=1748390400
Parsnips 5: Cider Monkeys&lt;p&gt;Crime Files visits Leeds, Sean Dyche drops another mp3, Martin visits a new home, we call into Slaughters, and answer more Parsnippers’ questions…&lt;/p&gt;Mon, 19 Aug 2019 20:33:18 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/29290264/4d61e1652df444a4a3deeab4a047b526/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=pUvNUm3mqq4nswFgXDW0K5R74II_AZ12B-Ze8UVS5D8%3D&token-time=1748390400
Mince 89: The Vampire And The Potter&lt;p&gt;A look back at Deadline Day on Talksport, Roy pops in, Dom Littlewood scours Teesside, Neil Hunt faces an evil darts foe, plus Jordan, Dyche and a new hoover… &lt;/p&gt;Mon, 26 Aug 2019 09:50:21 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/29452403/bbee67b51dc14eee99ed89c13e595544/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=BV47Hdl8vxgiaNnSOoH8lUpTZF42x4CrA51uX7gLYOU%3D&token-time=1748390400
The McClaren Collection Vol. 1&lt;p&gt;Here's the origin story of Steve, Casper and the Fat Lass, from his first Mince mention up to the kitchen drama of episode 23...&lt;/p&gt;Sat, 31 Aug 2019 21:26:54 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/29601392/14260ab806ca4bbabb564990e5ea18c6/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=L-sJ2CCNzpEO4Irpc7PMzHosdZtX76FQKRuzGCmzbb0%3D&token-time=1748390400
Mince 90: Stan Watson’s Oily Wipes&lt;p&gt;Unidents, Talksport, quizzing, corned beef on Teesside, and Neil Hunt meets the White Harts… &lt;/p&gt;Tue, 10 Sep 2019 13:15:31 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/29857239/c372e70b53cf4e94b41497422c958d58/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=pwln_LW1cEDSucyjebAeKSQkwLrsHt-9t-chHRoPKaw%3D&token-time=1748390400
Parsnips 6: Hunt vs Hodgson&lt;p&gt;There’s another showdown in the nonsense pottery shop, a milky taste test, we drop into Talksport, and enjoy a new Scottish tale.&lt;/p&gt;Tue, 17 Sep 2019 14:58:03 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/30034177/68aa63f256ef406c96f20046be8580fb/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=1JptAFu0PQdxUrKa0QnUa0ZrdbtC_pCIlDbAOTUqW4k%3D&token-time=1748390400
Mince 91: Longy Special&lt;p&gt;Peter Beardsley returns, Neil Hunt faces a pie-eating adversary, and there’s some singing, some quizzing, and a magical gold card…&lt;/p&gt;Mon, 23 Sep 2019 14:44:36 GMThttps://c10.patreonusercontent.com/4/patreon-media/p/post/30179200/2c71e5ed6f6a4e36824f57b3ff9cd88c/eyJhIjoxLCJwIjoxfQ%3D%3D/1.mp3?token-hash=GhjZ_88RM7X_wlMA2bT_K4cI4kVtJ_4zDqMp1WXkd7k%3D&token-time=1748390400
